13,0.730785754834
21,0.0773053480399
26,0.611725357668
27,0.742699662892
28,0.774021513708
37,0.723211419363
44,0.726632708332
45,0.406590757649
53,0.533950509523
54,0.648002123227
56,0.0365284084916
57,0.516529837451
58,0.0409062050968
59,0.732996160024
63,0.0277520236522
64,0.735957089186
65,0.64491964706
66,0.354533401767
92,0.403858724496
102,0.718967166759
114,0.755185846174
130,0.206534839341
135,0.74710384461
141,0.611643621657
155,0.698280083047
159,0.202293475174
165,0.761642401607
166,0.691512366651
167,0.140496565962
169,0.532200071022
172,0.684750294797
176,0.513674715324
182,0.703668495307
186,0.407976575955
190,0.688625500485
191,0.728533987181
192,0.0676438619763
194,0.051825778918
206,0.239323599816
223,0.131880587135
226,0.631175591858
230,0.237409981474
242,0.689928562787
243,0.738959889644
246,0.24212036673
251,0.532610096439
255,0.0478316031599
268,0.039662928409
276,0.587082251816
302,0.742062064756
310,0.0332825982397
311,0.00779965425742
315,0.64954575439
335,0.351539718667
337,0.0635009868569
345,0.297840520605
349,0.532199730153
360,0.308388586013
367,0.476611840949
369,0.741060936472
371,0.302887346471
375,0.681343690136
383,0.756843775189
388,0.758305138907
396,0.67913223449
397,0.630643956413
436,0.0746527045941
438,0.0404759136692
441,0.477585129373
445,0.39884438955
452,0.741830277589
456,0.691648433125
461,0.110149905636
470,0.740938578005
471,0.00909583745642
504,0.753108550312
515,0.108038447646
527,0.128479663931
537,0.685695280548
544,0.757632243092
555,0.739174636714
563,0.0912942912437
575,0.719245007837
581,0.638404672523
595,0.628781924308
597,0.727035266828
602,0.054312175756
604,0.665234296138
606,0.767422677096
607,0.73992424304
608,0.692047193973
613,0.677416365961
618,0.711810581157
627,0.176452259018
631,0.0773021048564
635,0.70909115289
637,0.723895487811
639,0.760267436934
645,0.029135893192
647,0.249469816649
648,0.0785444626361
649,0.664907754163
654,0.148183866115
655,0.399236210363
656,0.487932422603
658,0.741438601929
660,0.0184414501699
661,0.570144470145
662,0.344416950005
663,0.625998146064
664,0.698098087499
671,0.0296013487974
687,0.0300630005596
688,0.744342340809
691,0.617528364602
692,0.00121116399568
694,0.468678786365
696,0.70282882641
697,0.367195908464
700,0.726434548462
704,0.758613298843
705,0.74497378169
707,0.58263845013
708,0.0955817826621
710,0.741394793765
712,0.268026474738
713,0.0355392657969
714,0.720211301404
716,0.738087378206
753,0.731841031967
754,0.677145710185
760,0.694138681077
766,0.209315117277
807,0.33935115624
809,0.704884498508
810,0.761815603136
813,0.551852137211
815,0.213420433712
817,0.04398697047
818,0.633969240742
864,0.748809418505
910,0.719414405732
914,0.719250516405
994,0.582397025157
998,0.733999627287
999,0.66816101714
1000,0.725590808491
1001,0.688550977338
1006,0.543735431991
1009,0.0500112917
1011,0.461454122635
1014,0.748697545769
1042,0.499200603742
1049,0.646616740288
1052,0.641231290448
1060,0.460919289084
1079,0.736014312363
1085,0.731251051018
1087,0.42538698913
1089,0.752120578763
1090,0.571274714457
1104,0.572780204503
1109,0.690208718167
1110,0.740348264761
1112,0.463224981963
1113,0.0185962229245
1119,0.68812658254
1122,0.726065959003
1124,0.459397113879
1135,0.679955784884
1136,0.705130120238
1140,0.741506981857
1143,0.506624444639
1146,0.680571570792
1149,0.774146329665
1151,0.0318619374363
1232,-0.114624669394
1591,0.0172696663399
1592,0.338781152298
1593,0.716851353421
1600,0.538091509055
1601,0.625230576505
1604,0.744036599871
1605,0.748399020293
1606,0.766593689815
1607,0.740404641341
1608,0.76863327339
1609,0.730860261805
1611,0.681284205481
1612,0.691838717107
1613,0.747859583645
1614,0.705906113972
1619,0.767988584765
1623,0.0320992314964
1628,0.763809519614
1630,0.755494337981
1632,0.59721656847
1633,0.680682220505
1634,0.19502057188
1637,0.549573166842
1638,0.0197754592468
2193,0.719681368488
2202,0.705203594396
2208,0.706470846655
2214,0.711408461433
2234,0.28357620125
2254,0.709989969165
2270,0.757858385487
2291,0.770324898053
2321,0.699268378687
2335,0.74888703904
2343,0.651572293696
2348,0.568146038282
2354,0.687337182595
2355,0.682830750128
2371,0.636747532735
2489,0.691520214757
2497,0.745239162228
2504,0.700498726264
2511,0.735075194595
2514,0.316142419
2516,0.721693163996
2517,0.571844041567
3828,0.726138684498
3855,0.618084216925
3859,0.752395467479
3917,0.603273548039
4497,0.767976318305
4539,0.70406366742
4541,0.739373302463
4994,0.103304502403
5420,0.0480592159368
5425,0.572045356078
5456,0.0814019267416
5475,0.026076120008
5477,0.318216566287
5480,0.778365978882
5489,0.0532971572095
5490,0.754224576503
5494,0.701810828078
5504,0.0743821984435
5515,0.0515513446781
5534,0.0422412420177
5548,0.46382674312
5553,0.740929380872
5559,0.0201084833541
5561,0.638462515523
5562,0.54185201131
5566,-0.00144182384748
5580,0.195330201292
5584,0.0278573835966
5591,0.0491352196232
5594,0.538105690375
5601,0.0276110685178
5620,0.769248192798
5916,0.745846270563
11390,0.7419526243
11542,0.733663792136
12098,0.529821868715
12109,0.686045885826
12144,0.167768047469
12146,0.770182394265
12148,0.626038180925
12149,0.753899803778
12151,0.786282716711
12157,0.155077380767
12159,0.0965776065456
12166,0.215097565369
12168,0.185717706021
12171,0.782939943381
12179,0.717341930546
12208,0.28686376093
12209,0.00464134099496
12212,0.11367459594
12663,0.794269623741
12665,0.00338945066705
12672,0.773607033187
12674,0.711121347579
12709,0.104559447731
12710,0.0187366222766
12711,0.196066367057
12716,0.00945481166498
12717,6.32482389221e-05
12718,0.343994008185
12719,0.0159031088471
12720,0.0513143869965
12721,0.0635138302804
12729,0.658417599031
12730,0.020467369358
12734,0.231310188099
12745,0.0955760840959
12749,0.0249554269381
12750,0.776107215023
12752,0.416175130073
12754,0.109651875683
12755,0.0274682990898
12763,0.259734809286
12776,0.766868917701
12777,0.105634464089
12783,0.602196506976
12790,0.761294781815
12793,0.689090110841
12797,0.338700451846
12799,0.780856973825
12801,0.772974791335
12803,0.015615109673
12810,0.562629126972
12812,0.729166728569
12814,0.769962831764
12817,0.0237487341217
12821,0.153291260482
12929,0.752820029941
12930,0.76676412424
12932,0.633534741615
12949,0.136328799126
13074,0.618887100754
13078,0.714245181817
13080,0.724443483077
13201,0.719657221263
13205,0.654045130295
13207,0.757911299893
13208,0.715710711052
13210,0.690514773588
13211,0.722190146606
13212,0.766023036619
13214,0.56583037565
13215,0.151554791247
13217,0.748045363208
13221,0.408240919995
13222,0.72943509253
13224,0.761771252142
13228,0.735788397272
13229,0.749656647379
13230,0.754772122447
13231,0.710357956202
13234,0.634053255629
13235,0.7526905649
13236,0.748337882476
13239,0.672645353472
13241,0.539055444765
13243,0.740550957239
13273,0.776445205577
13274,0.759565538357
13275,0.770525923635
13276,0.624919876948
13277,0.768181995909
13278,0.621916120886
13280,0.756656255986
13281,0.769917224379
13282,0.455373738077
13286,0.759656340883
13287,0.775529421244
13292,0.0954878287165
13509,0.779535522193
13510,0.695062320365
13513,0.788604151957
13514,0.328215726893
13517,0.0188702806596
13532,0.762748713006
13535,0.737657562921
13536,0.679756330355
15010,0.681521364728
